6,760166,華清巧克力派司,８０ｇ,個,16.00,0
6,760191,崇禮迷你可頌,６入／袋,袋,38.00,0
6,760193,崇禮丹麥菠蘿麵包,約９５ｇ／個,個,22.00,0
6,760206,大理石牛角餐包,２入,袋,39.00,0
6,760208,華清菠蘿可頌,約１１０ｇ,個,18.00,0
6,760211,崇禮黃金奶酥派司,約１００ｇ,個,20.00,0
6,760212,崇禮芝麻肉鬆派司,約１００ｇ,個,20.00,0
6,760239,金禾麥芝麻肉鬆派司,個／約１００ｇ,個,20.00,0
6,760240,金禾麥黃金奶酥派司,個／約１００ｇ,個,20.00,0
6,760290,躍盛可頌堡,約８０ｇ,個,11.00,0
6,760291,躍盛西式燒餅,約８０ｇ,個,11.00,0
6,760300,菠蘿可頌,約１００ｇ,個,23.00,0
6,760402,可頌丹麥菠蘿麵包,２入／約１７０ｇ（箱／２０包）,包,49.00,0
6,760422,崇禮法蘭西巧克力香頌,約６５ｇ,個,28.00,0
6,760497,香蕉丹麥麵包,約８０ｇ,個,20.00,0
6,760542,黃金牛角＿６入,約１２０ｇ,包,35.00,0
6,683034,一口酥（花生麻糬）Ｃ,２０ｇ,個,7.00,0
6,682825,一口酥－叉燒,２０ｇ,個,7.00,0
6,682809,一口酥－乳酪,２０ｇ,個,7.00,0
6,683004,一口酥－咖哩,２０ｇ,個,7.00,0
6,683607,一口酥－雞肉,２０ｇ,個,7.00,0
6,682804,千層奶油,１２０ｇ,個,22.00,0
6,682819,叉燒酥,約４５ｇ,個,18.00,0
6,682336,叉燒酥（起酥）,５０ｇ,個,25.00,0
6,682871,大理石４入裝（巧克力,１２０ｇ,袋,40.00,0
6,682812,大理石方塊麵包（巧克,３０ｇ,個,7.00,0
6,682803,大理石方塊麵包（草莓,３０ｇ,個,7.00,0
6,682829,大理石巧克力麵包ＮＡ,１２０ｇ,個,22.00,0
6,682805,丹麥－什錦水果麵包,６０ｇ,個,22.00,0
6,682807,墨西哥牛角,包／２入,包,35.00,0
6,682814,丹麥咖啡菠羅麵包,８５ｇ,個,22.00,0
6,683012,丹麥－法國香蔥堡（南,１４０ｇ,個,24.00,0
6,682815,丹麥椰子奶酥菠蘿麵包,９０ｇ,個,28.00,0
6,682811,紅豆咖啡菠蘿麵包,９０ｇ,個,28.00,0
6,682893,丹麥香蒜條,約１００ｇ,個,25.00,0
6,682816,丹麥凱旋乳酪培根ＮＡ,１１０ｇ,個,25.00,0
6,682827,丹麥菠蘿麵包,約７７ｇ,個,25.00,0
6,682810,丹麥椰子,１１０ｇ,個,22.00,0
6,683022,丹麥義式肉醬麵包ＮＡ,９０ｇ,個,28.00,0
6,682826,丹麥蘇格蘭餅乾,８５ｇ,個,22.00,0
6,682806,日式千層捲,１００ｇ,個,16.00,0
6,682802,日式水蜜桃,１００ｇ,個,25.00,0
6,682801,日式草莓球,１００ｇ,個,25.00,0
6,683025,牛奶布里歐菠蘿ＮＡ,１０５ｇ,個,28.00,0
6,682891,牛角麵包ＣＤ,６０ｇ,個,15.00,0
6,682900,奶油可鬆（小）,２３ｇ,個,8.00,0
6,683008,奶油可鬆（中）,５４ｇ,個,15.00,0
6,683024,奶油紅豆布丁捲ＮＡ,９５ｇ,個,22.00,0
6,683027,巧克力奶酥菠蘿麵包,約９５ｇ,個,25.00,0
6,685160,全麥可酥（單個）,６０ｇ,個,6.00,0
6,682326,乳酪酥,５０ｇ,個,20.00,0
6,682895,丹麥紅豆麵包,１２６ｇ,個,25.00,0
6,682899,長條丹麥麵團,８０ｇ,個,15.00,0
6,682901,草莓可鬆,３０ｇ,個,8.00,0
6,684451,草莓泡芙,７０ｇ,個,25.00,0
6,683000,起酥奶酥麵包,個,個,25.00,0
6,683001,起酥肉鬆麵包,個,個,25.00,0
6,683015,起酥蛋糕１／２切,約４７０ｇ,盒,88.00,0
6,682824,起酥泡芙,３５ｇ,包,9.00,0
6,683009,起酥黃金薯,９５ｇ,個,22.00,0
6,682892,迷你可頌,５入,袋,39.00,0
6,682808,迷你可頌,２０ｇ,箱,1500.00,0
6,682822,富士山麵包,４５０ｇ,個,59.00,0
6,682821,棗泥桂圓酥ＮＡ,７０ｇ,個,25.00,0
6,682818,菠蘿可鬆,８０ｇ,個,22.00,0
6,682894,華爾滋布丁奶酪,８５ｇ,個,25.00,0
6,685169,黃金薯ＣＤ,５５ｇ,個,15.00,0
6,683032,楓糖可鬆,５４ｇ,個,18.00,0
6,682898,楓糖咖啡丹麥,８５ｇ,個,18.00,0
6,683026,義式咖啡菠蘿ＮＡ,１０５ｇ,個,28.00,0
6,682813,彎形中牛角,６０ｇ,個,16.00,0
6,682823,蘿蔔酥,６５ｇ,個,22.00,0
6,683403,三倍奶麵包,１３５ｇ,個,30.00,0
6,683404,蘋果乳酪湯種麵包,１３５ｇ,個,25.00,0
6,683405,日式千層吐司,１５５ｇ,個,30.00,0
6,683610,橙香奶酪麵包,１２５ｇ,個,30.00,0
6,683612,香頌芝麻麵包,８５ｇ,個,22.00,0
6,683613,核果葡萄可頌,６５ｇ,個,0.00,0
6,683614,楓糖可鬆,５入,袋,38.00,0
6,683615,小可鬆麵包,２５ｇ,個,7.00,0
6,683616,可頌麵包,３入／約１６５ｇ,盒,45.00,0
6,683619,丹麥紅豆條麵包,１５０ｇ,個,28.00,0
6,683620,丹麥芋泥麵包,８０ｇ,個,20.00,0
6,683621,丹麥黃金薯麵包,８０ｇ,個,20.00,0
6,683622,丹麥蘋果麵包,８０ｇ,個,20.00,0
6,683623,丹麥叉燒,９０ｇ,個,25.00,0
6,683624,日式咖哩麵包,８０ｇ,個,22.00,0
6,683625,丹麥鮪魚麵包,約９０ｇ,個,25.00,0
6,683626,焦糖煉奶麵包,８０ｇ,個,22.00,0
6,683627,巧克力可鬆麵包,３５ｇ,個,10.00,0
6,683628,奶油可鬆麵包,３５ｇ,個,10.00,0
6,683629,草莓可鬆麵包,３５ｇ,個,10.00,0
6,683630,地瓜燒,約１１０ｇ,個,28.00,0
6,683631,鮪魚酥,２０ｇ,個,7.00,0
6,683038,日式奶油花捲,約７０ｇ,個,25.00,0
6,683039,南瓜千層麵包,約８０ｇ,個,25.00,0
6,683040,青蔥布里歐,約９７ｇ,個,25.00,0
6,683041,小富士山麵包,９９ｇ,個,22.00,0
6,683042,南洋咖哩洋芋起酥派,９０ｇ,個,25.00,0
6,683043,蛋糕酥派＿地瓜,７７ｇ,個,22.00,0
6,683044,蛋糕酥派＿杏仁葡萄,７０ｇ,個,22.00,0
6,683045,蛋糕酥派＿布朗尼,６９ｇ,個,22.00,0
6,683057,蘋果乳酪甜心麵包,約１１０ｇ,個,28.00,0
6,683058,田園香蒜起司麵包,１１３ｇ,個,28.00,0
6,683059,向陽南瓜軟式麵包,１１７ｇ,個,28.00,0
6,683060,葵花籽洛神軟式麵包,１１７ｇ,個,28.00,0
6,683062,皇冠巧克力軟式麵包,１０８ｇ,個,28.00,0
6,683063,酒釀葡萄軟式麵包,１２２ｇ,個,28.00,0
6,683064,核果玄米軟式麵包,１２２ｇ,個,28.00,0
6,683061,紫米紅豆芝麻軟式麵包,約１１３ｇ,個,28.00,0
6,683069,奶油可鬆（小）＿４入,４入／約９２ｇ,包,32.00,0
6,683095,香蒜菠蘿可鬆,７５ｇ,個,25.00,0
6,680106,２５元均一價,個,個,25.00,0
6,680107,２８元均一價,個,個,28.00,0
6,683109,丹麥草莓菠蘿,９４ｇ,個,28.00,0
6,681383,丹麥乳酪麵包,２５ｇ,個,8.00,0
6,681384,丹麥巧克力麵包,２５ｇ,個,8.00,0
6,681385,丹麥肉桂捲,５０ｇ,個,18.00,0
6,681172,丹麥克林姆麵包,１００ｇ,個,45.00,0
6,681173,丹麥可頌,３０ｇ,個,25.00,0
6,681174,丹麥乳酪可頌,４０ｇ,個,36.00,0
6,681175,丹麥火腿可頌,８５ｇ,個,45.00,0
6,681176,丹麥水果可頌塔,１４０ｇ,個,45.00,0
6,681177,丹麥藍莓可頌塔,１１０ｇ,個,45.00,0
6,681178,丹麥紅櫻桃可頌塔,１１０ｇ,個,45.00,0
6,681257,丹麥菠蘿麵包,７７ｇ,個,25.00,0
6,681256,丹麥紅豆麵包,１２６ｇ,個,25.00,0
6,681255,巧克力奶酥菠蘿麵包,９５ｇ,個,25.00,0
6,681254,牛奶奶酥菠蘿麵包,９５ｇ,個,25.00,0
6,689285,一口酥（叉燒）,２０ｇ,個,7.00,0
6,689279,一口酥（乳酪）,２０ｇ,個,7.00,0
6,689290,一口酥（咖哩）,２０ｇ,個,7.00,0
6,689252,一口酥（花生麻糬）（,２０ｇ,個,6.00,0
6,682902,千層皮／圓型／個,圓型／個,個,10.00,0
6,689406,大理石長條巧克力（南,８０ｇ,個,20.00,0
6,689280,丹麥咖啡菠蘿（南僑）,８５ｇ,個,20.00,0
6,689401,丹麥法國香蔥堡（南僑,１２０ｇ,個,24.00,0
6,689193,丹麥椰子奶酥菠蘿麵包,１００ｇ（５０個／箱）,個,26.00,0
6,689194,紅豆咖啡菠蘿麵包,１１０ｇ（６０個／箱）,個,26.00,0
6,683007,丹麥條片－Ａ（Ｎ６２,５５ｇ,片,15.00,0
6,689277,丹麥凱旋乳酪培根（南,１１０ｇ,個,25.00,0
6,689284,丹麥菠蘿,８５ｇ（６０個／箱）,個,22.00,0
6,689195,丹麥椰子,１１０ｇ,個,18.00,0
6,689216,丹麥義式肉醬ＮＡ０６,９０ｇ,個,18.00,0
6,682322,丹麥蘇格蘭芝麻紅豆,８５ｇ,個,25.00,0
6,683011,丹麥麵糰－小（Ｎ６２,５５ｇ,片,12.00,0
6,689219,牛奶奶酥長條菠蘿ＮＡ,１０５ｇ（２４個／箱）,個,24.00,0
6,689291,奶油可鬆（中）,６０ｇ（８０個／箱）,個,15.00,0
6,689226,奶油可鬆（小）ＮＡ,２５ｇ（２４０個／箱）,個,6.00,0
6,689221,巧克力奶酥長條菠蘿,１０５ｇ（２４個／箱）,個,25.00,0
6,689255,杏仁酥片（今點）,６０ｇ,片,13.00,0
6,689283,咖哩雞肉酥（南僑）,６５ｇ,個,20.00,0
6,689400,長條型丹麥紅豆,１４０ｇ（４５個／箱）,個,25.00,0
6,682903,起酥片／１２＊３／片,１２＊３／片,片,10.00,0
6,683006,起酥片－中,４５ｇ,片,10.00,0
6,683611,Ｄ起酥向日葵片,４５ｇ,片,10.00,0
6,683013,起酥條片Ａ（Ｎ９１９,６０ｇ,個,12.00,0
6,689218,甜奶油紅豆布丁麵包,９５ｇ,個,20.00,0
6,689217,甜奶油紫薯捲ＮＡ０４,９５ｇ,個,18.00,0
6,689199,富士山麵包（南僑）,３００ｇ,個,59.00,0
6,689281,菠蘿可頌,８０ｇ,個,15.00,0
6,689192,華爾滋布丁奶酪（南僑,７５ｇ,個,25.00,0
6,689220,義式咖啡奶酥菠蘿,１０５ｇ,個,20.00,0
6,689190,冷凍盒裝起酥蛋糕,約１４００ｇ（箱／６入）,條,175.00,0
6,689253,彎月牛角（今點）,６０ｇ,個,13.00,0
6,689420,三倍奶麵包（南僑）,１５０ｇ,個,28.00,0
6,689421,蘋果乳酪湯種麵包,１５０ｇ（２４個／箱）,個,25.00,0
6,689422,日式千層吐司（南僑）,１５０ｇ,個,28.00,0
6,689423,橙香奶酪麵包（南僑）,１００ｇ,個,28.00,0
6,689424,菠蘿餅乾（ＮＡ）,５０ｇ（１２０個／箱）,個,11.00,0
6,689425,核果葡萄可頌（南僑）,８５ｇ,個,20.00,0
6,689426,加拿大楓糖漿（升源）,罐,罐,462.00,0
6,689427,方型丹麥片（ＮＡ）,６３ｇ（８０個／箱）,個,23.00,0
6,689428,長型丹麥片（ＮＡ）,３６ｇ（１５０個／箱）,個,12.00,0
6,689431,凱旋丹麥條（ＮＡ）,４０ｇ（１２０個／箱）,個,14.00,0
6,689432,網狀起酥片（ＮＡ）,４０ｇ（１２０個／箱）,個,15.00,0
6,689433,芋頭堡可頌（ＮＡ）,１１０ｇ（５０個／箱）,個,32.00,0
6,689434,紅豆麻糬可頌（ＮＡ）,１２０ｇ（５０個／箱）,個,34.00,0
6,689435,丹麥叉燒（ＮＡ０６０,１００ｇ（５０個／箱）,個,23.00,0
6,689436,鹹奶油墨西哥（ＮＡ）,９０ｇ（７０個／箱）,個,25.00,0
6,689437,丹麥鮪魚麵包ＮＡ０６,約１００ｇ（５０個／箱）,個,24.00,0
6,689438,檸檬可頌（ＮＡ),８５ｇ（７２個／箱）,個,25.00,0
6,689439,小餐包＿菠蘿（ＮＡ）,４０ｇ（１５０個／箱）,個,9.00,0
6,689440,預烤楓糖可鬆（可頌）,６０ｇ（５４個／箱）,個,18.00,0
6,689441,草莓可鬆（ＮＡ）,３５ｇ（１４４個／箱）,個,7.00,0
6,689442,小餐包巧克力菠蘿ＮＡ,４０ｇ（１５０個／箱）,個,9.00,0
6,689443,冷凍起酥蛋糕分享包,約４７０ｇ,條,68.00,0
6,689345,預發小牛角（可頌）,約２５ｇ＊２００,個,6.00,0
6,689346,黃金牛角麵包（可頌）,９０ｇ（７０個／箱）,個,17.00,0
6,689347,網狀藍莓丹麥－預發,約９０ｇ＊５０,個,23.00,0
6,689348,網狀蘋果丹麥－預發,約９０ｇ＊５０,個,23.00,0
6,689451,日式奶油花捲ＮＡ,８０ｇ（６０個／箱）,個,21.00,0
6,689452,南瓜千層麵包ＮＡ,９０ｇ（３６個／箱）,個,21.00,0
6,689453,青蔥布里歐ＮＡ,１０８ｇ（２４個／箱）,個,22.00,0
6,689454,小富士山麵包ＮＡ,１１０ｇ（４０個／箱）,個,22.00,0
6,689455,咖哩洋芋起酥派ＮＡ,１００ｇ（４０個／箱）,個,21.00,0
6,689456,蛋糕酥派＿地瓜ＮＡ,８５ｇ（７０個／箱）,個,21.00,0
6,689457,蛋糕酥派＿杏仁葡萄Ｎ,７８ｇ（７０個／箱）,個,21.00,0
6,689458,蛋糕酥派＿布朗尼ＮＡ,７７ｇ（７０個／箱）,個,21.00,0
6,689459,丹麥凱旋＿香蒜醬ＮＡ,１１０ｇ（５６個／箱）,個,22.00,0
6,689471,蘋果乳酪甜心ＮＡ,１２５ｇ（４８個／箱）,個,25.00,0
6,689472,田園麵包＿香蒜起司Ｎ,１２５．２ｇ（５０個／箱）,個,25.00,0
6,689480,核桃桂圓軟式歐包,約１３０ｇ（４０個／箱）,個,28.00,0
6,689488,起酥片＿中,４５ｇ（１２０片／箱）,片,10.00,0
6,689489,香蒜菠蘿可鬆,８５ｇ（６０個／箱）,個,24.00,0
6,689397,丹麥草莓菠蘿,１０５ｇ（６０個／箱）,個,27.00,0
6,689241,成品丹麥肉桂捲,５０ｇ（７０個／箱）,個,18.00,0
6,689240,成品丹麥巧克力,２５ｇ（１４０個／箱）,個,8.00,0
6,689239,成品丹麥乳酪,２５ｇ（１４０個／箱）,個,8.00,0
6,760083,華清蔥花麵包,８０ｇ,個,15.00,0
6,760084,華清肉鬆麵包,８０ｇ,個,15.00,0
6,760086,華清熱狗麵包,８０ｇ,個,18.00,0
6,760364,祥有味蔥花麵包,約１１５ｇ,個,22.00,0
6,760444,黑麥里肌堡,約１６５ｇ,個,35.00,0
6,760445,法式里肌起士堡,約１３０ｇ,個,35.00,0
6,760446,燻肉起士麵包,約１４０ｇ,個,32.00,0
6,760450,香蒜條,約８０ｇ,個,16.00,0
6,681113,三星蔥,約７５ｇ,個,35.00,0
6,681114,法蘭克福烤餅,約１１５ｇ,個,38.00,0
6,760679,蔥花麵包,１７０ｇ,個,28.00,0
6,760680,肉鬆沙拉麵包,１１０ｇ,個,28.00,0
6,760698,香蒜麵包,１０２ｇ,個,32.00,0
6,681400,肉鬆沙拉三明治,個,個,22.00,0
6,681455,法式芹菜沙拉,１８０ｇ,個,22.00,0
6,681453,法式芥茉沙拉,個,個,22.00,0
6,681452,洋芋培根麵包,個,個,22.00,0
6,681907,炸吐司,１００ｇ,條,18.00,0
6,682103,原味卡拉漢堡,個,個,15.00,0
6,681700,純沙拉三明治,１２０ｇ,個,22.00,0
6,683711,義大利乳酪麵包,２００ｇ,個,35.00,0
6,683712,義大利培根麵包,２００ｇ,個,35.00,0
6,681454,蒜味燻雞肉三明治,個,個,28.00,0
6,682104,辣味卡拉漢堡,９０ｇ,個,35.00,0
6,681405,蔬菜燒,１２０ｇ,個,30.00,0
6,682107,雞蛋沙拉三明治,１５０ｇ,個,25.00,0
6,681401,雞堡三明治,個,個,29.00,0
6,681402,迷你漢堡,９０ｇ,個,28.00,0
6,681403,迷你培根堡,個,個,12.00,0
6,683617,燒肉燒餅,１８０ｇ,個,39.00,0
6,683079,德式脆腸麵包,個,個,28.00,0
6,683082,德式香腸麵包,個,個,48.00,0
6,683084,蔥花培根麵包,１２０ｇ,個,28.00,0
6,680681,台式披薩,１７０ｇ,個,35.00,0
6,680657,蔥捲,１２５ｇ,個,25.00,0
6,680337,醬燒豬肉堡,１４５ｇ,個,39.00,0
6,680338,卡啦雞腿堡,２００ｇ,個,45.00,0
6,681128,雞肉沙拉,７５ｇ,個,35.00,0
6,681129,溫泉蛋沙拉,１１５ｇ,個,39.00,0
6,681130,蕃茄青醬麵包,１１５ｇ,個,39.00,0
6,681131,白醬杏鮑菇麵包,９０ｇ,個,39.00,0
6,681132,蕃茄雞肉麵包,１１０ｇ,個,45.00,0
6,681133,好野鴨乳酪麵包,１１０ｇ,個,45.00,0
6,681149,明太子麵包,７０ｇ,個,55.00,0
6,681163,香蔥麵包,６０ｇ,個,25.00,0
6,681164,培根乳酪麵包,７５ｇ,個,28.00,0
6,681165,肉鬆沙拉,７５ｇ,個,28.00,0
6,681183,芥末香腸麵包,１１０ｇ,個,45.00,0
6,689429,冷凍中式燒餅(躍盛),９０ｇ（３０片／箱）,片,11.00,0
6,683401,巧克力甜甜圈,６０ｇ,個,18.00,0
6,681902,芋泥多拿滋,8５ｇ,個,18.00,0
6,681901,紅豆多拿滋,９０ｇ,個,18.00,0
6,683400,草莓甜甜圈,８５ｇ,個,20.00,0
6,683402,Ｑ堤草莓甜甜圈,約５５ｇ（箱／１２個）,個,18.00,0
6,683399,布里歐修甜甜圈,５０ｇ,個,18.00,0
6,680697,沙拉多拿滋,１００ｇ,個,25.00,0
6,683804,Ｑ堤甜甜圈,盒／４入,個,65.00,0
6,683805,Ｑ堤巧克力甜甜圈,約５５ｇ（箱／１２個）,個,18.00,0
6,760478,烤草莓甜甜圈＿２入,２入／約１２０ｇ,盒,39.00,0
6,760454,起酥三明治麵包,約２８５ｇ,個,49.00,0
6,760443,佛卡夏三明治,約９０ｇ,個,26.00,0
6,684551,里肌可頌三明治,１１０ｇ,個,48.00,0
6,684552,火腿法國三明治,１４０ｇ,個,38.00,0
6,684553,燻雞巧巴達三明治,１４０ｇ,個,38.00,0
6,682110,手捲麵包（肉鬆）,１２０ｇ,個,25.00,0
6,682108,手捲麵包（鮪魚）,１２０ｇ,個,25.00,0
6,682109,帕瑪森燻雞麵包,１３５ｇ,個,35.00,0
6,682106,起酥吐司,１００ｇ,條,18.00,0
6,682100,鮪魚三明治（烤）,１２０ｇ,個,20.00,0
6,682214,綜合三明治,１６０ｇ,個,35.00,0
6,682213,培根歐姆蛋三明治,１２５ｇ,個,30.00,0
6,682211,蛋沙拉三明治,７５ｇ,個,25.00,0
6,682212,鮪魚起司三明治,１１２ｇ,個,28.00,0
6,682216,肉鬆三明治,８０ｇ,個,25.00,0
6,682217,火腿起司三明治,８０ｇ,個,25.00,0
6,681386,元氣燻雞三明治,１６０,個,35.00,0
6,681387,元氣火腿三明治,１６０,個,35.00,0
6,681156,雞肉焗烤三明治,１３０ｇ,個,28.00,0
6,681157,玉米焗烤三明治,１３０ｇ,個,28.00,0
6,681158,焗烤三明治,１１０ｇ,個,28.00,0
6,681184,鮪魚起司三明治,８５ｇ,個,32.00,0
6,681185,燻雞起司三明治,８０ｇ,個,32.00,0
6,681186,培根起司三明治,８０ｇ,個,32.00,0
6,681187,火腿起司三明治,８０ｇ,個,25.00,0
6,689186,元氣燻雞三明治,１３０ｇ,個,35.00,0
6,689187,元氣火腿三明治,１３０ｇ,個,35.00,0
6,682345,ＱＱ麻吉球,１２０ｇ（４盒／箱）,盒,39.00,0
6,681570,葡萄餐包３入（超秦）,３入／１３５ｇ,袋,45.00,0
6,681571,漢堡包＿５入,５入／３００ｇ,包,35.00,0
6,760028,台振漢堡包,６０ｇ,個,5.00,0
6,760051,台振奶油夾心麵包,８０克,個,10.00,0
6,760052,台振巧克力夾心麵包,８０克,個,10.00,0
6,760053,台振草莓夾心麵包,８０克,個,10.00,0
6,760054,今點檜木葡萄麵包,４００ｇ,包,62.00,0
6,685184,韓國麵包,３入,盒,35.00,0
6,760076,今點小牛角,１２０ｇ,盒,38.00,0
6,685185,竹炭韓國麵包,２入,盒,38.00,0
6,760087,華清菠蘿黃金牛角,８０ｇ,個,22.00,0
6,760090,華清哈斯起司麵包,７５ｇ,個,25.00,0
6,760095,華清雜糧餐包,１８０ｇ,袋,35.00,0
6,760096,華清小餐包,６片,包,30.00,0
6,760097,華清葡萄餐包,１８０ｇ,袋,35.00,0
6,760098,華清牛奶包（方塊）,６片,包,48.00,0
6,760155,餐包捲（金禾麥）,８入,袋,39.00,0
6,760175,華清湯種芋頭麵包,１１０ｇ,個,18.00,0
6,760176,華清湯種奶酥麵包,８０ｇ,個,15.00,0
6,760177,華清湯種巧克力菠蘿,１００ｇ,個,18.00,0
6,760179,金禾麥爆漿奶油餐包,５入,包,49.00,0
6,760173,華清湯種克林姆麵包,８０ｇ,個,15.00,0
6,760174,華清湯種紅豆麵包,約８０ｇ,個,15.00,0
6,760194,可頌牛角菠蘿麵包,約９５ｇ,個,25.00,0
6,760195,崇禮香香棒,約１００ｇ／個,個,22.00,0
6,760204,芝士洋蔥小餐包,６入,袋,45.00,0
6,760205,原味洋蔥小餐包,６入,袋,45.00,0
6,760207,華清維也納牛奶棒,約１１０ｇ,個,22.00,0
6,760221,漪坊全麥漢堡,個／約７５ｇ,個,6.00,0
6,760225,華清湯種菠蘿麵包,約８０ｇ,個,15.00,0
6,760226,艾佳草莓夾心麵包,個,包,12.00,0
6,760235,金禾麥湯種菠蘿麵包,個／約８０ｇ,個,15.00,0
6,760236,金禾麥湯種紅豆麵包,個／約８０ｇ,個,15.00,0
6,760237,金禾麥湯種奶酥麵包,個／約８０ｇ,個,15.00,0
